,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
0,sex,-0.07554114489130938,0.0028837589441970124,0.5304878048780488,0.624,0.9655191020936759,1.135716814159292,-0.09718699186991875,-0.018276422764227696,-0.08263693590179283,0.20140218795879994,1.4834958259137616,0.7974068071312804,-0.9999961193531738,-5270.440172209666,0.2540650406504065,-0.09351219512195119
1,race,-0.08886895749240425,0.00397189843786433,0.5173267326732673,0.6103286384976526,0.9415651742165367,1.1108341296550195,-0.12535443685213588,-0.07181704085901552,-0.11756418386094983,-1.579117661071505,0.6526956304917901,0.6547811993517018,-0.999995205791404,-5145.410588139829,0.5272277227722773,-0.09300190582438528
2,c_charge_degree=F,0.0858777779964791,0.0037082582065021685,0.6084905660377359,0.5185185185185185,1.107488729337118,0.9437342947667432,0.17285115303983234,-0.01884463079431631,0.1524541303470976,-1.569144211309088,-0.660267148059686,0.34359805510534847,-0.9999952146012088,-5146.339265965053,0.5234567901234568,0.08997204751921739
3,c_charge_degree=M,-0.0858777779964791,0.0037082582065021685,0.5185185185185185,0.6084905660377359,0.9437342947667432,1.107488729337118,-0.17285115303983234,0.01884463079431631,-0.1524541303470976,-1.569144211309088,0.660267148059686,0.6564019448946515,-0.9999952146012088,-5146.339265965053,0.5234567901234568,-0.08997204751921739
4,c_charge_desc=Agg_Assault_W_int_Com_Fel_Dome,-0.05164163559563494,0.0019455497170007066,0.5479674796747968,1.0,0.9973331414730077,1.8200589970501475,-0.43089430894308944,0.3626016260162601,0.056443865678970195,305.98697600634546,17.52127641629666,0.9967585089141004,-0.9999973560990828,-5699.63219913936,0.0032520325203252032,-0.45203252032520325
5,c_charge_desc=Agg_Battery_Grt_Bod_Harm,0.03035938232053212,0.0004622446768536917,0.5504885993485342,0.3333333333333333,1.0019217280178336,0.6066863323500491,0.238327904451683,-0.3067318132464712,0.3081103678929766,202.31706797777585,14.270993871443821,0.9951377633711507,-0.9999973475152849,-5691.681122559454,0.004885993485342019,0.2171552660152009
6,c_charge_desc=Aggrav_Battery_w_Deadly_Weapon,-0.016469964908888673,0.00013914116217780305,0.5488599348534202,0.6666666666666666,0.9989574625503251,1.2133726647000982,-0.09663409337676432,0.3631921824104235,0.057210039743328805,202.31706797777588,14.270993871443823,0.9951377633711507,-0.9999973475152849,-5691.681122559454,0.004885993485342019,-0.11780673181324641
7,c_charge_desc=Aggrav_Child_AbuseCauses_Harm,-0.036486498949623664,0.0009716928432151779,0.5487012987012987,1.0,0.998668735394399,1.8200589970501475,-0.43019480519480524,0.362012987012987,0.05690477204035588,617.0,24.839484696748443,0.9983792544570502,-0.9999973646552838,-5708.340509068059,0.0016233766233766235,-0.4512987012987013
8,c_charge_desc=Aggrav_Stalking_After_Injunctn,-0.036486498949623664,0.0009716928432151779,0.5487012987012987,1.0,0.998668735394399,1.8200589970501475,0.5714285714285714,-0.6396103896103896,0.5583840619811843,616.9999999999998,24.83948469674844,0.9983792544570502,-0.9999973646552838,-5708.340509068059,0.0016233766233766235,-0.4512987012987013
9,c_charge_desc=Aggravated_Assault_W_Dead_Weap,-0.02334915951395049,0.0002796139017366868,0.5482815057283142,0.6666666666666666,0.9979046874170203,1.2133726647000982,-0.0971085651936715,0.028368794326241065,-0.06826735885788449,98.65048686130883,10.01652240197119,0.9902755267423015,-0.999997321598363,-5670.332231163571,0.009819967266775777,-0.11838516093835239
