,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,gender,0.15811388300841897,,0.012692066792422407,0.75,0.6,1.125,0.0,-0.15000000000000002,0.0
1,CDecomp,0.15811388300841897,,0.012692066792422407,0.75,0.6,1.125,0.0,-0.15000000000000002,0.0
2,PDecomp,0.7905694150420949,,0.3865874373531203,1.0,0.25,1.5000000000000002,0.0,-0.75,1.0
3,outpatient,-0.7559289460184545,,0.3175348096260503,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,1.0
4,fine_alignment,0.37796447300922725,,0.10536342019444611,1.0,0.5714285714285714,1.5,0.0,-0.4285714285714286,1.0
0,gender,0.0,,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0
1,CDecomp,1.0,,0.636514168294813,1.0,0.0,1.5,0.0,-1.0,0.0
2,PDecomp,0.6324555320336759,,0.2626187977341149,1.0,0.4,1.5,0.0,-0.6,1.0
3,outpatient,-1.0,,0.636514168294813,0.0,1.0,0.0,0.0,1.0,0.0
4,Missing_MaclabRHC,-0.25,,0.04845795659882873,0.625,1.0,0.9375000000000001,0.0,0.375,-1.0
5,fine_alignment,0.25,,0.04845795659882873,1.0,0.625,1.5,0.0,-0.375,1.0
0,gender,0.3952847075210474,-0.3162277660168379,0.09890536490133944,1.0,0.75,1.1250000000000002,-0.19999999999999996,-0.050000000000000044,1.2
1,CDecomp,0.3952847075210474,-0.3162277660168379,0.09890536490133944,1.0,0.75,1.1250000000000002,-0.19999999999999996,-0.050000000000000044,1.2
2,PDecomp,0.5,-0.25,0.13666070641142758,1.0,0.6666666666666666,1.125,-0.16666666666666663,-0.16666666666666674,1.1666666666666665
3,outpatient,0.1889822365046136,-0.6614378277661476,0.029852737174269228,1.0,0.8571428571428571,1.125,-0.5,0.3571428571428571,1.5
4,fine_alignment,0.12499999999999999,0.12499999999999999,0.013925285837310786,1.0,0.875,1.125,0.125,-0.25,0.8571428571428571
0,gender,-0.33333333333333337,,0.05112744282909326,0.5,0.8333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.0
1,CDecomp,-0.33333333333333337,,0.0849495183976986,0.6666666666666666,1.0,0.8888888888888888,0.0,0.33333333333333337,-1.0
2,PDecomp,0.5773502691896258,,0.21576155433883548,1.0,0.5,1.3333333333333333,0.0,-0.5,1.0
3,outpatient,0.2182178902359924,,0.03884925460670802,1.0,0.7142857142857143,1.3333333333333333,0.0,-0.2857142857142857,1.0
4,fine_alignment,-0.6546536707079772,,0.20348336611645018,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,1.0
5,DevLoc_Below Jugular Notch,0.2182178902359924,,0.03884925460670802,1.0,0.7142857142857143,1.3333333333333333,0.0,-0.2857142857142857,1.0
6,DevLoc_NA,-0.2182178902359924,,0.03884925460670802,0.7142857142857143,1.0,0.9523809523809523,0.0,0.2857142857142857,-1.0
0,gender,0.14285714285714285,,0.017918382754078754,1.0,0.8571428571428571,1.1428571428571428,0.0,-0.1428571428571429,1.0
1,CDecomp,0.48795003647426655,,0.1380773481458818,1.0,0.6666666666666666,1.1428571428571428,0.0,-0.33333333333333337,1.0
2,PDecomp,0.48795003647426655,,0.1380773481458818,1.0,0.6666666666666666,1.1428571428571428,0.0,-0.33333333333333337,1.0
3,outpatient,0.14285714285714285,,0.017918382754078754,1.0,0.8571428571428571,1.1428571428571428,0.0,-0.1428571428571429,1.0
4,fine_alignment,0.14285714285714285,,0.017918382754078754,1.0,0.8571428571428571,1.1428571428571428,0.0,-0.1428571428571429,1.0
5,DevLoc_0.5 inch below Jugular Notch,-0.14285714285714285,,0.017918382754078754,0.8571428571428571,1.0,0.9795918367346939,0.0,0.1428571428571429,-1.0
6,DevLoc_Below Jugular Notch,0.2182178902359924,,0.03884925460670802,1.0,0.8333333333333334,1.1428571428571428,0.0,-0.16666666666666663,1.0
7,DevLoc_Below left clavicle &  approx. 5.5 cm from mid-sternum to center,-0.14285714285714285,,0.017918382754078754,0.8571428571428571,1.0,0.9795918367346939,0.0,0.1428571428571429,-1.0
0,gender,-0.2581988897471611,,0.033822075568605225,0.5,0.75,0.8,0.0,0.25,0.0
1,CDecomp,0.14907119849998599,,0.010890816796885916,0.6666666666666666,0.5,1.0666666666666667,0.0,-0.16666666666666663,0.0
2,PDecomp,0.06666666666666665,,0.0022381331666419535,0.6666666666666666,0.6,1.0666666666666667,0.0,-0.06666666666666665,0.0
3,NYHAC,0.29277002188455997,,0.06401864654506928,0.0,0.625,0.0,-1.0,,2.0
4,outpatient,-0.7453559924999299,,0.3236423315082533,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,1.0
5,fine_alignment,0.29277002188455997,,0.06401864654506928,1.0,0.5714285714285714,1.6,0.0,-0.4285714285714286,1.0
6,DevLoc_Below Jugular Notch,0.29277002188455997,,0.06401864654506928,1.0,0.5714285714285714,1.6,0.0,-0.4285714285714286,1.0
7,DevLoc_Below right clavicle w/approx. 1.5 inches between pt's midline a,-0.29277002188455997,,0.06401864654506928,0.5714285714285714,1.0,0.9142857142857143,0.0,0.4285714285714286,-1.0
