,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,Gender,0.1922734407191,0.215492493308408,0.037822239028361876,0.29508196721311475,0.18181818181818182,1.2931533269045323,0.11829359165424741,-0.017697466467958223,-0.009366925064599484
1,Age,-0.025460027880448828,-0.049822129171758524,0.04714585158808206,0.23255813953488372,0.2222222222222222,1.0191518467852256,-0.021410114433370236,-0.035991140642303465,0.04081632653061224
2,family_history_with_overweight,0.2828597909593418,0.27577122322709174,0.10617618150366798,0.5142857142857142,0.14035087719298245,2.2537815126050424,0.39373433583959894,0.0395989974937343,-0.048619447779111646
3,FAVC,0.04716701283887271,0.044704690406593625,0.0345846237786478,0.3,0.21705426356589147,1.314705882352941,0.12519379844961237,0.0844961240310077,-0.06152758132956152
4,SMOKE,-0.07079407205849085,-0.06963501902985923,0.012469746932014573,0.22448979591836735,0.5,0.9837935174069629,-0.2619047619047619,0.027210884353741527,-0.017543859649122806
5,SCC,-0.14548632492815491,-0.1420558782043622,0.0439001803643906,0.22142857142857142,0.3333333333333333,0.9703781512605043,-0.0976190476190476,0.02857142857142858,-0.01834862385321101
0,Gender,-0.017887385327340848,-0.01216687940648315,0.017136818630187678,0.20270270270270271,0.16,1.1186186186186187,0.029549549549549553,0.000540540540540535,0.06451439332795264
1,Age,-0.05567557567785578,-0.03221225001974001,0.1464561169961161,0.2054794520547945,0.15789473684210525,1.1339421613394216,0.08868060562364816,0.0016222062004326299,-0.11943247126436785
2,family_history_with_overweight,-0.003921234350620688,0.022851945994177846,0.14507067991113062,0.3235294117647059,0.1391304347826087,1.7854030501089326,0.15831202046035808,0.06214833759590799,0.07773386034255603
3,FAVC,0.06353707070795274,0.10325137748197888,0.0446072820537665,0.38095238095238093,0.1484375,2.102292768959436,0.26450892857142855,0.1194196428571429,-0.010497529992942845
4,SMOKE,0.03412880552016877,-0.08814868080787215,0.010864453683925412,0.1780821917808219,0.3333333333333333,0.9827498731608321,-0.4748858447488584,-0.2990867579908676,0.5134615384615384
5,SCC,-0.1128239735432973,-0.1048469045754782,0.027193168210935696,0.17482517482517482,0.3333333333333333,0.964775964775965,-0.1375291375291375,0.04195804195804198,0.006101694915254273
0,Gender,-0.10511961176822397,-0.12567327103124665,0.011990699094956758,0.1746031746031746,0.19767441860465115,0.9291383219954649,-0.03894425987449243,0.015873015873015928,0.09090909090909094
1,Age,-0.05009268565483708,-0.06799448472203383,0.08433788410405302,0.22784810126582278,0.14285714285714285,1.2124773960217,0.07233273056057868,0.012658227848101222,0.05555555555555558
2,family_history_with_overweight,-0.012181512796057928,-0.004840053573071161,0.1346789296551099,0.3333333333333333,0.1415929203539823,1.7738095238095235,0.2005899705014749,-0.008849557522123908,-0.0625
3,FAVC,0.18149099709595556,0.1883240531862528,0.04154668718633925,0.375,0.152,1.9955357142857144,0.231,-0.008000000000000007,-0.052631578947368474
4,SMOKE,-0.03888996149246884,-0.0419906165527493,0.014161581889789866,0.18620689655172415,0.25,0.990886699507389,-0.0706896551724138,0.006896551724137945,0.03703703703703709
5,SCC,-0.17564828950084416,-0.1797763881272999,0.05335975476779868,0.16666666666666666,0.45454545454545453,0.8869047619047619,-0.2951251646903821,0.007246376811594235,0.04347826086956519
0,Gender,-0.21590129593039264,-0.20011850450821744,0.036679476675194195,0.1,0.24050632911392406,0.573076923076923,-0.1135623869801085,-0.020433996383363517,-0.10446950710108605
1,Age,-0.13720141953011622,-0.1582053967630587,0.10582263938831298,0.18309859154929578,0.16666666666666666,1.0492957746478873,-0.010473094980137237,0.005055976886962799,0.1519893899204244
2,family_history_with_overweight,-0.036198901398801636,-0.06098021841724347,0.1786316070868288,0.2653061224489796,0.13,1.5204081632653061,0.1353061224489796,-0.019183673469387763,-0.016283524904214558
3,FAVC,0.0916394551343079,0.07406720652312734,0.03712090487659373,0.32142857142857145,0.14049586776859505,1.8420329670329672,0.1809327036599764,0.02184179456906732,-0.0984162895927602
4,SMOKE,-0.14235028736220995,-0.1427680962793476,0.031770341972952074,0.15862068965517243,0.75,0.9090185676392571,-0.5913793103448276,0.05517241379310345,0.07056307911617966
5,SCC,-0.09083967276637556,-0.11142006068168364,0.02423044318345323,0.1619718309859155,0.42857142857142855,0.9282231852654388,-0.41649899396378265,-0.09356136820925554,0.3285531603945927
0,Gender,-0.025038252126237174,-0.05564450620907521,0.02704392368367986,0.26153846153846155,0.2261904761904762,1.0824786324786324,-0.0073260073260073,0.022344322344322265,0.13303167420814482
1,Age,-0.06799699769741843,-0.029451794265329498,0.08275519331839867,0.25555555555555554,0.22033898305084745,1.057716049382716,0.08022598870056497,-0.056685499058380495,-0.1687715269804822
2,family_history_with_overweight,0.10412497480372619,0.04940390801259748,0.15100105451989362,0.42105263157894735,0.18018018018018017,1.742690058479532,0.214556661925083,0.0609293504030346,0.07954545454545454
3,FAVC,0.010273923203065879,0.03205811846992498,0.04577113675115249,0.3793103448275862,0.20833333333333334,1.5699233716475096,0.22212643678160918,0.0011494252873562871,-0.1355555555555555
4,SMOKE,-0.09876399917345091,-0.09955925606946894,0.009604586822106492,0.23648648648648649,1.0,0.9787912912912913,-0.7702702702702703,0.03378378378378377,0.04829329962073327
5,SCC,0.05721358692077281,0.03142763319486813,0.041386967171438735,0.25,0.1111111111111111,1.0347222222222223,0.0134920634920635,-0.08253968253968258,0.18214285714285716
0,Gender,-0.03555736369900371,-0.052967060406958304,0.041972622444184704,0.2465753424657534,0.14473684210526316,1.266887104393009,0.07498197548666186,-0.012076423936553726,-0.004584304584304588
1,Age,-0.012014761478765562,-0.02202208033988883,0.05420800180847345,0.22784810126582278,0.15714285714285714,1.1706678306416414,0.0976491862567812,0.009403254972875197,-0.06814042059943701
2,family_history_with_overweight,0.06281844436338652,0.06679941562026857,0.16584077779382295,0.3902439024390244,0.12037037037037036,2.0050462573591252,0.26987353206865405,-0.04629629629629628,-0.13279352226720648
3,FAVC,0.09352178528119166,0.07646891778523049,0.037524391346465256,0.3125,0.1623931623931624,1.605603448275862,0.1501068376068376,0.07665598290598286,0.012117957230739107
4,SMOKE,-0.07949813518332437,-0.08080482246876981,0.01416314989777237,0.19310344827586207,0.25,0.9921521997621879,-0.056896551724137934,0.03448275862068961,0.0543345543345543
5,SCC,-0.053628192996019626,-0.0703078557587483,0.029136122526170205,0.18382352941176472,0.3076923076923077,0.9444726166328601,-0.2081447963800905,-0.04751131221719451,0.18210210210210204
0,Gender,-0.10768247397890614,-0.08529583051996491,0.016876736887505767,0.2,0.2753623188405797,0.8514285714285715,-0.0193840579710145,-0.005978260869565211,-0.1735197368421053
1,Age,0.05288930770276464,0.033624452551649794,0.06109494654226229,0.2826086956521739,0.15789473684210525,1.2031055900621117,0.07456140350877194,-0.020022883295194527,0.13621794871794876
2,family_history_with_overweight,0.11205653817979304,0.08217981996125659,0.15658495866849792,0.41304347826086957,0.1553398058252427,1.7583850931677019,0.21422541156606162,0.06753904601097516,0.054257410768300054
3,FAVC,0.0796914100998229,0.11581602054398883,0.08298728108341444,0.39285714285714285,0.19834710743801653,1.6724489795918367,0.21103896103896103,0.038370720188901974,-0.051247771836007136
4,SMOKE,-0.06701111023590552,-0.06821346352855294,0.012540852078825361,0.23129251700680273,0.5,0.9846452866861031,-0.282312925170068,0.04081632653061229,0.07938573659552318
5,SCC,-0.09673619950140006,-0.08384767249820235,0.03990875834918847,0.2302158273381295,0.3,0.9800616649537512,0.02302158273381294,-0.06402877697841725,-0.28017912772585674
0,Gender,-0.1050273697232819,-0.08393142713221816,0.018505203073111653,0.13580246913580246,0.14705882352941177,0.9635508524397415,0.02814088598402323,0.059368191721132946,-0.051948051948051896
1,Age,-0.10797962457354843,-0.10296428145092103,0.07427061611033631,0.14285714285714285,0.1388888888888889,1.0136054421768708,0.016955266955266945,-0.04347041847041844,-0.1828934506353861
2,family_history_with_overweight,-0.10381754290678713,-0.0603479172606939,0.07507690750312841,0.14285714285714285,0.14035087719298245,1.013605442176871,0.06842105263157897,0.08796992481203014,0.03749999999999995
3,FAVC,0.05940987801440776,0.0679204984879767,0.03652752669188358,0.25,0.12403100775193798,1.773809523809524,0.11821705426356588,0.11899224806201547,0.08853244837758108
4,SMOKE,-0.00876498587201552,-0.06564416268694713,0.009060086841146467,0.14189189189189189,0.0,1.0067567567567568,0.14864864864864866,-0.9594594594594594,-0.9283839520059992
5,SCC,-0.013675226088751697,-0.02284725629076475,0.019121703350147012,0.1386861313868613,0.16666666666666666,0.9840111226972542,-0.11131386861313869,-0.03953771289537722,0.18831400535236398
0,Gender,-0.029979867794459974,-0.02506730973039615,0.0629221233179525,0.17105263157894737,0.1506849315068493,1.061951754385965,0.046683489545782275,0.02631578947368418,-0.031746031746031744
1,Age,-0.0076829319759925425,-0.009426852920457236,0.057565758015609314,0.19230769230769232,0.1267605633802817,1.1939102564102562,0.0642831347056699,-0.0012639942217407274,0.00025601638504864355
2,family_history_with_overweight,-0.039682379485123584,-0.036041798510429254,0.10383568678847621,0.2413793103448276,0.14166666666666666,1.4985632183908049,0.12586206896551724,0.02614942528735631,-0.03574580759046779
3,FAVC,0.16458326254182598,0.16177115811093834,0.06948825836731837,0.3333333333333333,0.1417910447761194,2.0694444444444446,0.17661691542288555,-0.014925373134328401,0.017391304347826087
4,SMOKE,-0.16958460992992563,-0.19029139994103764,0.025057513928946597,0.1506849315068493,0.6666666666666666,0.9355022831050229,-0.8424657534246576,-0.3264840182648402,0.9919354838709677
5,SCC,-0.15190759826647082,-0.14792560366761384,0.03869823719203324,0.14388489208633093,0.4,0.893285371702638,-0.241726618705036,0.014388489208633115,-0.01680672268907563
0,Gender,-0.09949161349049536,-0.07820527604005117,0.04595447218796993,0.2,0.16216216216216217,1.1037037037037036,0.03783783783783784,0.03981981981981986,0.0
1,Age,0.08036410099734416,0.07164059958413446,0.10921686713658703,0.24,0.12162162162162163,1.3244444444444445,0.11837837837837836,-0.013873873873873954,0.0
2,family_history_with_overweight,0.07383093305398106,0.07061881888357209,0.1634671472082856,0.36585365853658536,0.1111111111111111,2.0189701897018972,0.25474254742547425,-0.04629629629629628,0.0
3,FAVC,0.051502159749239475,0.060700201293532915,0.06737633296491409,0.25,0.17054263565891473,1.3796296296296295,0.07945736434108527,0.018992248062015493,0.0
4,SMOKE,-0.04592186632104951,-0.07372324803360211,0.026908287011728607,0.1724137931034483,0.5,0.9514687100893998,-0.3275862068965517,-0.22241379310344822,0.0
5,SCC,-0.15641290662016372,-0.1538451132391178,0.036936961528797406,0.1702127659574468,0.375,0.9393223010244286,-0.2047872340425532,0.03546099290780147,0.0
